horas_trabajo_totales,area,ciudad,etnia,condicion_actividad,empleo_adecuado,desempleado,personas_hogar,genero,edad,seguro,estado_civil,asiste_a_clases,nivel_educativo,como_busca_empleo,razon_dejo_trabajo,ocupacion_actual,tiempo_experiencia
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Mujer,58.0, Ninguno, Casado(a), No,4.0,,,6,20.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Hombre,62.0, Ninguno, Casado(a), No,4.0, No realizó ninguna gestión,,,
30.0, Urbana,Calderon (carapungo),,4.0,,,Persona 1, Mujer,40.0, Ninguno, Casado(a), No,6.0,,,2,10.0
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 2, Hombre,42.0, Ninguno, Casado(a), No,6.0,,,2,5.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 3, Mujer,18.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 4, Hombre,13.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 1, Mujer,74.0, Ninguno, Separado(a), No,4.0, No realizó ninguna gestión,,,
20.0, Urbana,Calderon (carapungo),,2.0,,,Persona 2, Mujer,45.0, Ninguno, Soltero(a), No,6.0,,,2,0.0
30.0, Urbana,Calderon (carapungo),,4.0,,,Persona 1, Hombre,53.0, Ninguno, Casado(a), No,6.0,,,6,30.0
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 2, Mujer,29.0, Ninguno, Soltero(a), No,9.0,,,2,6.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 3, Hombre,22.0, Ninguno, Soltero(a), Si,8.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Hombre,47.0, Ninguno, Unión libre, No,9.0,,,2,16.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Mujer,56.0, Ninguno, Unión libre, No,6.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 3, Mujer,16.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 4, Mujer,37.0, Ninguno, Soltero(a), No,10.0,,,1,0.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 5, Mujer,12.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Hombre,28.0, Ninguno, Casado(a), No,,,,6,2.0
40.0, Urbana,Calderon (carapungo),,5.0,,,Persona 2, Mujer,23.0, Ninguno, Casado(a), No,,,,7,2.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 3, Mujer,5.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 1, Hombre,69.0, Ninguno, Casado(a), No,4.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Mujer,63.0, Ninguno, Casado(a), No,4.0, No realizó ninguna gestión,,,
48.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 3, Hombre,34.0, Ninguno, Soltero(a), No,8.0,,,6,2.0
40.0, Urbana,Calderon (carapungo),,2.0,,,Persona 1, Hombre,51.0, Ninguno, Casado(a), No,6.0,,,2,11.0
40.0, Urbana,Calderon (carapungo),,2.0,,,Persona 2, Mujer,45.0, Ninguno, Casado(a), No,8.0,,,6,10.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 3, Mujer,21.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 4, Mujer,9.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
8.0, Urbana,Calderon (carapungo),,2.0,,,Persona 1, Hombre,73.0, Ninguno, Casado(a), No,4.0,,,6,20.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Mujer,77.0, Ninguno, Casado(a), No,1.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,2.0,,,Persona 1, Mujer,53.0, Ninguno, Separado(a), No,6.0,,,2,16.0
16.0, Urbana,Calderon (carapungo),,2.0,,,Persona 2, Mujer,31.0, Ninguno, Soltero(a), No,8.0,,,10,5.0
, Urbana,Calderon (carapungo),,7.0,,1.0,Persona 3, Mujer,24.0, Ninguno, Soltero(a), No,8.0, Hablar con amigos o parientes, Terminación contrato,2,
, Urbana,Calderon (carapungo),,7.0,,1.0,Persona 1, Mujer,47.0, Ninguno, Separado(a), No,6.0, Hablar con amigos o parientes, Despido intempestivo,2,
, Urbana,Calderon (carapungo),,7.0,,1.0,Persona 2, Mujer,23.0, Ninguno, Soltero(a), No,8.0, Hablar con amigos o parientes,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 1, Mujer,22.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Mujer,19.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
48.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Hombre,31.0, Ninguno, Unión libre, No,6.0,,,2,3.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Mujer,30.0, Ninguno, Unión libre, No,, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 3, Hombre,9.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,4.0,,,Persona 1, Mujer,29.0, Ninguno, Unión libre, No,5.0,,,6,5.0
40.0, Urbana,Calderon (carapungo),,4.0,,,Persona 2, Hombre,30.0, Ninguno, Unión libre, No,5.0,,,6,0.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 3, Mujer,10.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 4, Hombre,8.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 1, Hombre,65.0, Ninguno, Casado(a), No,6.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Mujer,57.0, Ninguno, Casado(a), No,6.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 3, Mujer,36.0, Ninguno, Casado(a), No,6.0,,,2,6.0
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 4, Hombre,38.0, Ninguno, Casado(a), No,8.0,,,2,1.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 5, Hombre,18.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 6, Mujer,13.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Mujer,37.0, Ninguno, Separado(a), Si,,,,2,1.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 2, Hombre,9.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
16.0, Urbana,Calderon (carapungo),,4.0,,,Persona 1, Mujer,40.0, Ninguno, Divorciado(a), No,4.0,,,6,0.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 2, Mujer,17.0, Ninguno, Soltero(a), No,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 3, Mujer,8.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 4, Hombre,5.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
24.0, Urbana,Calderon (carapungo),,4.0,,,Persona 5, Mujer,25.0, Ninguno, Soltero(a), No,,,,6,0.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 6, Hombre,7.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 7, Mujer,6.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Mujer,51.0, Ninguno, Unión libre, No,6.0,,,5,8.0
40.0, Urbana,Calderon (carapungo),,5.0,,,Persona 2, Hombre,48.0, Ninguno, Unión libre, No,6.0,,,7,8.0
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 3, Hombre,29.0, Ninguno, Unión libre, No,,,,2,5.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 4, Mujer,28.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 5, Mujer,18.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 6, Hombre,13.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,4.0,,,Persona 7, Mujer,25.0, Ninguno, Unión libre, No,,,,4,5.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 8, Mujer,9.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 9, Mujer,5.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Hombre,44.0, Ninguno, Soltero(a), No,6.0,,,2,15.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 2, Mujer,11.0, Ninguno,, No,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 3, Hombre,48.0, Ninguno, Soltero(a), No,6.0,,,2,15.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 1, Mujer,69.0, Ninguno, Viudo(a), No,4.0, No realizó ninguna gestión,,,
24.0, Urbana,Calderon (carapungo),,4.0,,,Persona 2, Hombre,48.0, Ninguno, Soltero(a), No,6.0,,,4,2.0
, Urbana,Calderon (carapungo),,7.0,,1.0,Persona 3, Mujer,36.0, Ninguno, Soltero(a), No,9.0, Buscar por Internet,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 4, Mujer,16.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 5, Mujer,14.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Calderon (carapungo),,2.0,,,Persona 1, Hombre,34.0, Ninguno, Casado(a), No,9.0,,,2,10.0
40.0, Urbana,Calderon (carapungo),,2.0,,,Persona 2, Mujer,33.0, Ninguno, Casado(a), No,9.0,,,2,10.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 3, Mujer,14.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 4, Hombre,4.0, Ninguno,,,,,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 1, Hombre,72.0, Ninguno, Casado(a), No,4.0, No realizó ninguna gestión,,,
20.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 2, Mujer,52.0, Ninguno, Casado(a), No,6.0,,,10,3.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 3, Hombre,29.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,9.0,,,Persona 4, Hombre,19.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
50.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 1, Hombre,40.0, Ninguno, Soltero(a), No,6.0,,,6,13.0
40.0, Urbana,Calderon (carapungo),,4.0,,,Persona 1, Mujer,59.0, Ninguno, Divorciado(a), No,4.0,,,6,32.0
40.0, Urbana,Calderon (carapungo),,4.0,,,Persona 2, Hombre,39.0, Ninguno, Soltero(a), No,6.0,,,4,5.0
42.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 3, Mujer,35.0, Ninguno, Casado(a), No,6.0,,,6,11.0
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 4, Hombre,36.0, Ninguno, Casado(a), No,6.0,,,2,5.0
, Urbana,Calderon (carapungo),,0.0,,,Persona 5, Hombre,3.0, Ninguno,,,,,,,
24.0, Urbana,Calderon (carapungo),,2.0,,,Persona 1, Hombre,34.0, Ninguno, Unión libre, No,6.0,,,2,0.0
40.0, Urbana,Calderon (carapungo),,1.0,1.0,,Persona 2, Mujer,33.0, Ninguno, Unión libre, No,6.0,,,10,0.0
, Urbana,Calderon (carapungo),,9.0,,,Persona 3, Mujer,15.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Urbana,Calderon (carapungo),,0.0,,,Persona 4, Mujer,10.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
30.0, Urbana,Calderon (carapungo),,4.0,,,Persona 1, Hombre,19.0, Ninguno, Soltero(a), No,,,,2,8.0
15.0, Urbana,Calderon (carapungo),,2.0,,,Persona 1, Mujer,66.0, Ninguno, Casado(a), No,4.0,,,6,5.0
24.0, Urbana,Calderon (carapungo),,4.0,,,Persona 2, Hombre,62.0, Ninguno, Casado(a), No,4.0,,,2,10.0
40.0, Urbana,Conocoto,,1.0,1.0,,Persona 1, Mujer,42.0, Seguro privado con hospitalización, Divorciado(a), No,9.0,,,2,13.0
, Urbana,Conocoto,,9.0,,,Persona 2, Mujer,18.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Conocoto,,9.0,,,Persona 3, Hombre,15.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Urbana,Conocoto,,9.0,,,Persona 1, Mujer,62.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
, Urbana,Conocoto,,9.0,,,Persona 2, Hombre,64.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
, Urbana,Conocoto,,9.0,,,Persona 3, Hombre,21.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
40.0, Urbana,Conocoto,,1.0,1.0,,Persona 1, Hombre,41.0, Ninguno, Casado(a), No,10.0,,,1,17.0
, Urbana,Conocoto,,9.0,,,Persona 2, Mujer,40.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
, Urbana,Conocoto,,9.0,,,Persona 3, Hombre,20.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Conocoto,,9.0,,,Persona 4, Hombre,15.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Urbana,Conocoto,,0.0,,,Persona 5, Hombre,6.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Conocoto,,1.0,1.0,,Persona 1, Mujer,53.0, Ninguno, Viudo(a), No,6.0,,,2,3.0
20.0, Urbana,Conocoto,,2.0,,,Persona 2, Hombre,33.0, Ninguno, Soltero(a), No,6.0,,,6,7.0
30.0, Urbana,Conocoto,,2.0,,,Persona 3, Hombre,32.0, Ninguno, Soltero(a), No,6.0,,,6,5.0
30.0, Urbana,Conocoto,,2.0,,,Persona 4, Hombre,30.0, Ninguno, Soltero(a), No,,,,6,5.0
20.0, Urbana,Conocoto,,4.0,,,Persona 1, Hombre,63.0, Ninguno, Casado(a), No,6.0,,,2,2.0
40.0, Urbana,Conocoto,,1.0,1.0,,Persona 2, Mujer,60.0, Ninguno, Casado(a), No,9.0,,,1,6.0
, Urbana,Conocoto,,9.0,,,Persona 3, Hombre,32.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
56.0, Urbana,Conocoto,,1.0,1.0,,Persona 1, Hombre,59.0, Ninguno, Divorciado(a), No,6.0,,,2,10.0
40.0, Urbana,Conocoto,,1.0,1.0,,Persona 1, Hombre,43.0, Ninguno, Soltero(a), No,9.0,,,5,6.0
, Rural,Conocoto,,9.0,,,Persona 1, Mujer,35.0, Ninguno, Soltero(a), No,6.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,0.0,,,Persona 2, Mujer,7.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
56.0, Rural,Conocoto,,1.0,1.0,,Persona 1, Hombre,37.0, Ninguno, Casado(a), No,4.0,,,4,22.0
, Rural,Conocoto,,9.0,,,Persona 2, Mujer,36.0, Ninguno, Casado(a), No,4.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,9.0,,,Persona 3, Hombre,17.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Rural,Conocoto,,0.0,,,Persona 4, Mujer,9.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,9.0,,,Persona 5, Mujer,37.0, Ninguno, Soltero(a), No,4.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,9.0,,,Persona 6, Mujer,20.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Rural,Conocoto,,7.0,,1.0,Persona 7, Mujer,20.0, Ninguno, Soltero(a), No,, Enviar hoja de vida, Renuncia voluntaria,2,
, Rural,Conocoto,,9.0,,,Persona 8, Mujer,17.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Rural,Conocoto,,0.0,,,Persona 9, Mujer,4.0, Ninguno,,,,,,,
, Rural,Conocoto,,0.0,,,Persona 10, Mujer,1.0, Ninguno,,,,,,,
, Rural,Conocoto,,0.0,,,Persona 11, Hombre,0.0, Ninguno,,,,,,,
40.0, Rural,Conocoto,,1.0,1.0,,Persona 1, Hombre,53.0, Ninguno, Casado(a), No,4.0,,,2,2.0
50.0, Rural,Conocoto,,4.0,,,Persona 2, Mujer,52.0, Ninguno, Casado(a), No,4.0,,,6,3.0
, Rural,Conocoto,,0.0,,,Persona 3, Mujer,14.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,0.0,,,Persona 4, Hombre,10.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,9.0,,,Persona 1, Mujer,60.0, Ninguno, Separado(a), No,6.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,9.0,,,Persona 2, Hombre,23.0, Ninguno, Soltero(a), No,1.0, No realizó ninguna gestión,,,
20.0, Rural,Conocoto,,2.0,,,Persona 1, Mujer,36.0, Ninguno, Soltero(a), Si,8.0,,,2,18.0
, Rural,Conocoto,,7.0,,1.0,Persona 2, Hombre,20.0, Ninguno, Soltero(a), No,8.0, Enviar hoja de vida, Terminación contrato,2,
, Rural,Conocoto,,9.0,,,Persona 3, Hombre,19.0, Ninguno, Soltero(a), Si,8.0, No realizó ninguna gestión,,,
40.0, Rural,Conocoto,,1.0,1.0,,Persona 1, Hombre,55.0, Ninguno, Casado(a), No,6.0,,,2,37.0
21.0, Rural,Conocoto,,4.0,,,Persona 2, Mujer,55.0, Ninguno, Casado(a), No,6.0,,,6,40.0
, Rural,Conocoto,,7.0,,1.0,Persona 1, Hombre,54.0, Ninguno, Casado(a), No,4.0, Hablar con amigos o parientes, Terminación contrato,6,
, Rural,Conocoto,,9.0,,,Persona 2, Mujer,57.0, Ninguno, Casado(a), No,4.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,9.0,,,Persona 3, Hombre,24.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
, Rural,Conocoto,,7.0,,1.0,Persona 4, Hombre,19.0, Ninguno, Soltero(a), No,, Hablar con amigos o parientes, Terminación contrato,4,
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,65.0, Ninguno, Unión libre, No,6.0,,,2,30.0
, Urbana,Cumbaya,,9.0,,,Persona 2, Mujer,53.0, Ninguno, Unión libre, No,1.0, No realizó ninguna gestión,,,
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 3, Mujer,32.0, Ninguno, Soltero(a), No,8.0,,,2,14.0
20.0, Urbana,Cumbaya,,6.0,,,Persona 1, Mujer,62.0, Ninguno, Divorciado(a), No,8.0,,,6,5.0
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,36.0, Ninguno, Soltero(a), Si,8.0,,,2,12.0
36.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,63.0, Seguro privado con hospitalización, Casado(a), No,10.0,,,6,40.0
, Urbana,Cumbaya,,9.0,,,Persona 2, Mujer,62.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,9.0,,,Persona 1, Hombre,70.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,9.0,,,Persona 2, Mujer,69.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 3, Hombre,41.0, Ninguno, Divorciado(a), No,10.0,,,2,1.0
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Mujer,42.0, Seguro privado con hospitalización, Divorciado(a), No,10.0,,,2,18.0
, Urbana,Cumbaya,,9.0,,,Persona 2, Hombre,15.0, Seguro privado con hospitalización, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,0.0,,,Persona 3, Mujer,7.0, Seguro privado con hospitalización,, Si,5.0, No realizó ninguna gestión,,,
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,60.0, Ninguno, Separado(a), No,10.0,,,1,30.0
16.0, Urbana,Cumbaya,,4.0,,,Persona 1, Mujer,43.0, Ninguno, Casado(a), No,6.0,,,2,0.0
48.0, Urbana,Cumbaya,,1.0,1.0,,Persona 2, Hombre,41.0, Ninguno, Casado(a), No,6.0,,,6,5.0
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 3, Hombre,26.0, Ninguno, Soltero(a), No,9.0,,,2,0.0
, Urbana,Cumbaya,,9.0,,,Persona 4, Hombre,19.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
70.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,32.0, Ninguno, Unión libre, No,6.0,,,6,4.0
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 2, Mujer,36.0, Ninguno, Unión libre, No,6.0,,,2,2.0
, Urbana,Cumbaya,,0.0,,,Persona 3, Hombre,11.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,0.0,,,Persona 4, Hombre,3.0, Ninguno,,,,,,,
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Mujer,47.0, Ninguno, Divorciado(a), No,8.0,,,10,5.0
, Urbana,Cumbaya,,7.0,,1.0,Persona 1, Hombre,64.0, Ninguno, Viudo(a), No,4.0, Hablar con amigos o parientes, Terminación contrato,6,
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,33.0, Seguro privado con hospitalización, Casado(a), No,9.0,,,2,5.0
40.0, Urbana,Cumbaya,,1.0,1.0,,Persona 2, Mujer,32.0, Seguro privado con hospitalización, Casado(a), No,9.0,,,2,4.0
56.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,38.0, Ninguno, Unión libre, No,6.0,,,6,10.0
56.0, Urbana,Cumbaya,,1.0,1.0,,Persona 2, Mujer,37.0, Ninguno, Unión libre, No,6.0,,,6,18.0
, Urbana,Cumbaya,,9.0,,,Persona 3, Mujer,18.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,9.0,,,Persona 4, Mujer,16.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,0.0,,,Persona 5, Mujer,14.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,0.0,,,Persona 6, Mujer,11.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
42.0, Urbana,Cumbaya,,1.0,1.0,,Persona 1, Hombre,40.0, Ninguno, Unión libre, No,4.0,,,6,4.0
24.0, Urbana,Cumbaya,,2.0,,,Persona 2, Mujer,35.0, Ninguno, Unión libre, No,6.0,,,10,6.0
, Urbana,Cumbaya,,9.0,,,Persona 3, Hombre,15.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Urbana,Cumbaya,,0.0,,,Persona 4, Hombre,10.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Rural,Cumbaya,,9.0,,,Persona 1, Hombre,70.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
, Rural,Cumbaya,,9.0,,,Persona 2, Mujer,68.0, Ninguno, Casado(a), No,9.0, No realizó ninguna gestión,,,
40.0, Rural,Cumbaya,,1.0,1.0,,Persona 1, Mujer,49.0, Ninguno, Soltero(a), No,9.0,,,6,20.0
40.0, Rural,Cumbaya,,1.0,1.0,,Persona 1, Mujer,38.0, Ninguno, Casado(a), No,10.0,,,2,5.0
40.0, Rural,Cumbaya,,1.0,1.0,,Persona 2, Hombre,38.0, Ninguno, Casado(a), No,9.0,,,2,10.0
, Rural,Cumbaya,,0.0,,,Persona 3, Hombre,4.0, Ninguno,,,,,,,
, Rural,Cumbaya,,0.0,,,Persona 4, Mujer,1.0, Ninguno,,,,,,,
40.0, Rural,Cumbaya,,1.0,1.0,,Persona 1, Mujer,45.0, Ninguno, Casado(a), No,9.0,,,2,23.0
40.0, Rural,Cumbaya,,1.0,1.0,,Persona 2, Hombre,45.0, Ninguno, Casado(a), No,9.0,,,6,20.0
, Rural,Cumbaya,,9.0,,,Persona 3, Mujer,17.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Rural,Cumbaya,,0.0,,,Persona 4, Hombre,12.0, Ninguno, Soltero(a), Si,5.0, No realizó ninguna gestión,,,
, Rural,Cumbaya,,9.0,,,Persona 5, Mujer,76.0, Ninguno, Viudo(a), No,6.0, No realizó ninguna gestión,,,
, Rural,Cumbaya,,9.0,,,Persona 1, Mujer,59.0, Ninguno, Divorciado(a), No,6.0, No realizó ninguna gestión,,,
40.0, Rural,Cumbaya,,1.0,1.0,,Persona 2, Hombre,36.0, Ninguno, Soltero(a), No,9.0,,,5,8.0
, Rural,Cumbaya,,9.0,,,Persona 3, Mujer,23.0, Ninguno, Soltero(a), Si,9.0, No realizó ninguna gestión,,,
, Rural,Checa (chilpa),,9.0,,,Persona 1, Hombre,67.0, Ninguno, Unión libre, No,6.0, No realizó ninguna gestión,,,
21.0, Rural,Checa (chilpa),,4.0,,,Persona 2, Mujer,59.0, Ninguno, Unión libre, No,4.0,,,6,4.0
32.0, Rural,Checa (chilpa),,4.0,,,Persona 1, Mujer,49.0, Ninguno, Unión libre, No,6.0,,,6,15.0
, Rural,Checa (chilpa),,9.0,,,Persona 2, Hombre,47.0, Ninguno, Unión libre, No,4.0, No realizó ninguna gestión,,,
40.0, Rural,Checa (chilpa),,1.0,1.0,,Persona 3, Mujer,26.0, Ninguno, Casado(a), No,9.0,,,2,7.0
40.0, Rural,Checa (chilpa),,1.0,1.0,,Persona 4, Hombre,24.0, Ninguno, Soltero(a), No,9.0,,,2,0.0
, Rural,Checa (chilpa),,9.0,,,Persona 5, Hombre,16.0, Ninguno, Soltero(a), Si,, No realizó ninguna gestión,,,
, Rural,Checa (chilpa),,7.0,,1.0,Persona 6, Hombre,27.0, Ninguno, Casado(a), No,9.0, Buscar por Internet,,,
, Rural,Checa (chilpa),,0.0,,,Persona 7, Hombre,8.0, Ninguno,, Si,5.0, No realizó ninguna gestión,,,
, Rural,Checa (chilpa),,0.0,,,Persona 8, Mujer,3.0, Ninguno,,,,,,,
, Rural,Checa (chilpa),,9.0,,,Persona 9, Mujer,22.0, Ninguno, Soltero(a), Si,8.0, No realizó ninguna gestión,,,
